user_chest,user_length,cloth_chest,cloth_length,fits
20.0,28.64606168192938,24.0,29.5,1
23.0,27.636792181012197,24.0,29.5,1
24.0,28.995843454362813,24.0,29.5,1
20.0,27.436172524513964,20.0,27.5,1
22.0,28.387234892095528,22.0,28.5,1
27.0,29.640284335445614,26.0,30.5,0
30.0,30.95151426562469,26.0,30.5,0
24.0,29.427512966624054,24.0,29.5,1
26.0,30.069434901969085,26.0,30.5,1
21.0,27.139715805269322,22.0,28.5,1
30.0,31.395280789379832,26.0,30.5,0
23.0,28.357755785200638,24.0,29.5,1
20.0,27.49170686149316,20.0,27.5,1
21.0,26.50054212155961,22.0,28.5,1
22.0,27.603439439455464,22.0,28.5,1
28.0,31.611957239460768,26.0,30.5,0
20.0,27.31486794030518,20.0,27.5,1
23.0,27.776572766781143,24.0,29.5,1
21.0,27.114945600712087,22.0,28.5,1
29.0,32.10126437209088,26.0,30.5,0
18.0,25.72474559100589,20.0,27.5,1
23.0,29.80199105311176,26.0,30.5,1
26.0,29.11683397394755,26.0,30.5,1
25.0,28.999432192842345,26.0,30.5,1
24.0,28.75051886308523,24.0,29.5,1
24.0,27.538939350879055,24.0,29.5,1
26.0,30.353257165097933,26.0,30.5,1
22.0,27.623134470081613,22.0,28.5,1
23.0,28.013310801847027,24.0,29.5,1
28.0,30.83664009443076,26.0,30.5,0
29.0,32.298453775775684,26.0,30.5,0
22.0,28.05964300626772,22.0,28.5,1
27.0,31.01712567697247,26.0,30.5,0
21.0,27.375333790599797,22.0,28.5,1
22.0,27.604715755222262,22.0,28.5,1
22.0,28.1597422142403,22.0,28.5,1
25.0,30.751908566640065,26.0,30.5,0
28.0,32.1157055036447,26.0,30.5,0
26.0,29.551510618277753,26.0,30.5,1
20.0,27.401503880810417,20.0,27.5,1
18.0,26.422960180949318,20.0,27.5,1
22.0,27.575057025516422,22.0,28.5,1
22.0,28.297917770794186,22.0,28.5,1
21.0,26.80455404237459,22.0,28.5,1
28.0,31.996078183311845,26.0,30.5,0
27.0,30.349090520838143,26.0,30.5,0
23.0,27.866797524804685,24.0,29.5,1
29.0,31.032946393645656,26.0,30.5,0
24.0,30.875944125429992,26.0,30.5,0
27.0,30.179248225765928,26.0,30.5,0
27.0,29.806703465919085,26.0,30.5,0
18.0,25.642666107648278,20.0,27.5,1
28.0,32.36239784576507,26.0,30.5,0
30.0,32.24424736173478,26.0,30.5,0
28.0,31.506523725913762,26.0,30.5,0
23.0,28.528204753666667,24.0,29.5,1
23.0,29.684101453103214,26.0,30.5,1
21.0,26.6528020195747,22.0,28.5,1
29.0,32.064687649083204,26.0,30.5,0
18.0,26.172088573632667,20.0,27.5,1
20.0,27.09712839117411,20.0,27.5,1
22.0,27.816144904213967,22.0,28.5,1
24.0,30.351312067823095,26.0,30.5,1
28.0,30.850384643981375,26.0,30.5,0
24.0,30.92224451371634,26.0,30.5,0
29.0,32.693950762270326,26.0,30.5,0
20.0,27.01815114557992,20.0,27.5,1
28.0,32.61928434166296,26.0,30.5,0
27.0,30.099160488666147,26.0,30.5,0
18.0,25.54933168252473,20.0,27.5,1
26.0,30.351726308629498,26.0,30.5,1
20.0,26.58094008424933,20.0,27.5,1
21.0,27.381689133258657,22.0,28.5,1
24.0,29.070412963879182,24.0,29.5,1
20.0,26.854922730913287,20.0,27.5,1
30.0,31.929529927658436,26.0,30.5,0
20.0,27.03671782175674,20.0,27.5,1
20.0,26.72474208693115,20.0,27.5,1
24.0,29.08028088659994,24.0,29.5,1
23.0,28.46044582345965,24.0,29.5,1
22.0,28.85874136305059,24.0,29.5,1
22.0,27.678398028636973,22.0,28.5,1
30.0,30.9499584659551,26.0,30.5,0
18.0,25.830691818206525,20.0,27.5,1
25.0,29.710858793474205,26.0,30.5,1
21.0,27.401708991450093,22.0,28.5,1
23.0,27.97672194868383,24.0,29.5,1
25.0,29.589777821199053,26.0,30.5,1
28.0,30.897496225746295,26.0,30.5,0
23.0,29.566598733976125,26.0,30.5,1
19.0,26.271602492493493,20.0,27.5,1
24.0,28.749358360280887,24.0,29.5,1
23.0,28.03330982977229,24.0,29.5,1
24.0,30.40862398012682,26.0,30.5,1
25.0,29.383452446560604,26.0,30.5,1
21.0,26.90259005917668,22.0,28.5,1
26.0,29.612675525245667,26.0,30.5,1
23.0,27.679181562304507,24.0,29.5,1
28.0,30.305288603485327,26.0,30.5,0
26.0,30.39038135783796,26.0,30.5,1
21.0,27.344959819664204,22.0,28.5,1
22.0,26.73425839470316,22.0,28.5,1
20.0,26.625649949340186,20.0,27.5,1
25.0,29.74348817136164,26.0,30.5,1
30.0,31.85597157744537,26.0,30.5,0
21.0,26.863158568191785,22.0,28.5,1
29.0,31.567039657356375,26.0,30.5,0
29.0,31.953509962674023,26.0,30.5,0
21.0,27.042178157157622,22.0,28.5,1
23.0,28.182996101350327,24.0,29.5,1
20.0,28.351141937218742,22.0,28.5,1
26.0,29.716593765423376,26.0,30.5,1
26.0,31.321460931777462,26.0,30.5,0
18.0,26.43881135644912,20.0,27.5,1
24.0,30.874449738270158,26.0,30.5,0
26.0,30.166264677535516,26.0,30.5,1
22.0,29.227403673079618,24.0,29.5,1
25.0,29.32382238175193,26.0,30.5,1
24.0,30.298158146231582,26.0,30.5,1
30.0,32.21441224241034,26.0,30.5,0
21.0,26.751460862236655,22.0,28.5,1
22.0,27.44764934026435,22.0,28.5,1
28.0,31.64744819606757,26.0,30.5,0
24.0,29.066167053235084,24.0,29.5,1
26.0,30.487237785645828,26.0,30.5,1
20.0,27.65591539005015,22.0,28.5,1
22.0,29.643162555457334,26.0,30.5,1
22.0,27.76017532657508,22.0,28.5,1
28.0,29.62486673176917,26.0,30.5,0
24.0,29.35129332922263,24.0,29.5,1
19.0,26.05213126530999,20.0,27.5,1
22.0,26.621786682113264,22.0,28.5,1
21.0,27.994947743785563,22.0,28.5,1
23.0,29.74429952340126,26.0,30.5,1
20.0,26.951346927886902,20.0,27.5,1
19.0,25.73704858123304,20.0,27.5,1
21.0,26.847306762172632,22.0,28.5,1
18.0,25.510247990574946,20.0,27.5,1
24.0,28.76072307698026,24.0,29.5,1
28.0,31.90360189300263,26.0,30.5,0
24.0,29.477949872556987,24.0,29.5,1
19.0,25.88087458334794,20.0,27.5,1
24.0,30.018236037637934,26.0,30.5,1
28.0,31.59197022624796,26.0,30.5,0
20.0,28.121350568432312,22.0,28.5,1
20.0,26.786258022135897,20.0,27.5,1
25.0,29.644034742693886,26.0,30.5,1
28.0,31.506740833987585,26.0,30.5,0
23.0,28.4510004283741,24.0,29.5,1
22.0,28.506755410577057,24.0,29.5,1
23.0,27.79948532978879,24.0,29.5,1
27.0,30.005518528995154,26.0,30.5,0
27.0,30.181967528705293,26.0,30.5,0
18.0,25.81665762582653,20.0,27.5,1
21.0,26.531001643847674,22.0,28.5,1
22.0,27.762072086986084,22.0,28.5,1
23.0,27.97085735095459,24.0,29.5,1
25.0,28.99888121313883,26.0,30.5,1
23.0,28.807444459346925,24.0,29.5,1
28.0,31.402236805857225,26.0,30.5,0
22.0,27.81581382340431,22.0,28.5,1
19.0,25.67807756255296,20.0,27.5,1
20.0,28.164103176354175,22.0,28.5,1
27.0,30.224147284177747,26.0,30.5,0
28.0,30.866994987615037,26.0,30.5,0
21.0,27.269147025297894,22.0,28.5,1
26.0,30.302133803599094,26.0,30.5,1
26.0,29.60292725069671,26.0,30.5,1
20.0,27.48925628882707,20.0,27.5,1
28.0,31.366439947245617,26.0,30.5,0
24.0,28.974167822512406,24.0,29.5,1
23.0,28.294911759870697,24.0,29.5,1
21.0,26.857764539290947,22.0,28.5,1
20.0,26.8118097739759,20.0,27.5,1
23.0,27.74619679455691,24.0,29.5,1
20.0,26.657820389955113,20.0,27.5,1
21.0,26.920801279607726,22.0,28.5,1
20.0,27.096490183819487,20.0,27.5,1
19.0,25.530520954311168,20.0,27.5,1
28.0,29.81251234303664,26.0,30.5,0
30.0,31.956292414538908,26.0,30.5,0
23.0,28.607115470127653,24.0,29.5,1
26.0,29.693443708307857,26.0,30.5,1
24.0,30.465354100117224,26.0,30.5,1
19.0,25.848744987908983,20.0,27.5,1
25.0,29.411126836532997,26.0,30.5,1
26.0,30.70878479959299,26.0,30.5,0
22.0,28.01569709943277,22.0,28.5,1
23.0,28.66850436925884,24.0,29.5,1
24.0,29.377062245235138,24.0,29.5,1
25.0,28.759895367676933,26.0,30.5,1
22.0,27.99703906039779,22.0,28.5,1
21.0,27.04833001001644,22.0,28.5,1
18.0,26.230927921565325,20.0,27.5,1
22.0,28.269571059809007,22.0,28.5,1
24.0,28.81800888445688,24.0,29.5,1
22.0,28.081873965222393,22.0,28.5,1
20.0,27.249839162648236,20.0,27.5,1
26.0,28.66869620287414,26.0,30.5,1
24.0,28.290733740016066,24.0,29.5,1
27.0,30.142196662293554,26.0,30.5,0
19.0,25.791494659190953,20.0,27.5,1
24.0,29.07046399338625,24.0,29.5,1
22.0,28.723803720003215,24.0,29.5,1
22.0,27.992395929547886,22.0,28.5,1
21.0,27.83248548999784,22.0,28.5,1
19.0,25.996257744864554,20.0,27.5,1
24.0,30.75418830785281,26.0,30.5,0
30.0,32.22613839382848,26.0,30.5,0
20.0,27.137223634721465,20.0,27.5,1
25.0,28.59604865010856,26.0,30.5,1
25.0,30.58543823966953,26.0,30.5,0
28.0,31.72772226317451,26.0,30.5,0
19.0,26.013179333583796,20.0,27.5,1
18.0,26.49305749682984,20.0,27.5,1
27.0,29.985953117262017,26.0,30.5,0
19.0,26.15279474372402,20.0,27.5,1
28.0,32.881856809609936,26.0,30.5,0
19.0,25.936541256064366,20.0,27.5,1
24.0,28.73066050719828,24.0,29.5,1
26.0,30.375719071589778,26.0,30.5,1
27.0,29.5414248702271,26.0,30.5,0
22.0,27.80079562052311,22.0,28.5,1
24.0,29.480953281603924,24.0,29.5,1
22.0,27.627394125518986,22.0,28.5,1
28.0,31.145977419417473,26.0,30.5,0
26.0,28.656229395669826,26.0,30.5,1
24.0,29.207922915309652,24.0,29.5,1
26.0,30.36036588067541,26.0,30.5,1
25.0,28.533943796190197,26.0,30.5,1
29.0,31.864705836689833,26.0,30.5,0
28.0,32.34992828594708,26.0,30.5,0
22.0,29.969098857815812,26.0,30.5,1
21.0,27.092661262095973,22.0,28.5,1
24.0,28.60765639887425,24.0,29.5,1
20.0,26.61441272922908,20.0,27.5,1
23.0,27.733815564393655,24.0,29.5,1
25.0,29.725872413285455,26.0,30.5,1
21.0,28.89430694297303,24.0,29.5,1
20.0,28.500781524695284,24.0,29.5,1
20.0,27.200399627532924,20.0,27.5,1
23.0,27.886612640632784,24.0,29.5,1
23.0,27.963528401295914,24.0,29.5,1
20.0,26.905113326011648,20.0,27.5,1
26.0,28.684009339443342,26.0,30.5,1
24.0,28.939741449317324,24.0,29.5,1
22.0,28.27790730891686,22.0,28.5,1
19.0,26.093190880928805,20.0,27.5,1
21.0,27.401131293624065,22.0,28.5,1
23.0,29.031284240261733,24.0,29.5,1
24.0,29.225364070116935,24.0,29.5,1
20.0,27.493481581600285,20.0,27.5,1
23.0,28.154304616748963,24.0,29.5,1
18.0,26.13404139128517,20.0,27.5,1
26.0,30.18536645918108,26.0,30.5,1
26.0,31.725508886290058,26.0,30.5,0
23.0,28.43656439411994,24.0,29.5,1
24.0,28.897104778104527,24.0,29.5,1
26.0,30.741347152001723,26.0,30.5,0
22.0,27.567113188403663,22.0,28.5,1
21.0,27.144512627688897,22.0,28.5,1
25.0,29.08726723172819,26.0,30.5,1
24.0,29.27478283847903,24.0,29.5,1
21.0,26.705173086590392,22.0,28.5,1
24.0,28.86045194077969,24.0,29.5,1
27.0,30.278574626247433,26.0,30.5,0
28.0,31.484620521845475,26.0,30.5,0
19.0,26.29155966017283,20.0,27.5,1
24.0,29.44785617585317,24.0,29.5,1
26.0,30.788862439435434,26.0,30.5,0
21.0,27.409558991885675,22.0,28.5,1
22.0,28.477752017914863,22.0,28.5,1
26.0,30.675333624615718,26.0,30.5,0
25.0,28.879772927911556,26.0,30.5,1
28.0,32.88577560639418,26.0,30.5,0
26.0,30.315784805131585,26.0,30.5,1
24.0,29.023909905622297,24.0,29.5,1
26.0,30.117842544881665,26.0,30.5,1
19.0,26.39293614134779,20.0,27.5,1
25.0,28.920454277204794,26.0,30.5,1
28.0,31.96427437489138,26.0,30.5,0
22.0,28.388343911521385,22.0,28.5,1
22.0,27.90762199604108,22.0,28.5,1
22.0,28.217889743584635,22.0,28.5,1
29.0,31.23632162574124,26.0,30.5,0
29.0,31.641114687578263,26.0,30.5,0
26.0,30.25788565073205,26.0,30.5,1
20.0,28.890729877188804,24.0,29.5,1
28.0,31.836495833075826,26.0,30.5,0
19.0,26.393669838152356,20.0,27.5,1
26.0,29.97331071219019,26.0,30.5,1
24.0,29.57394310212957,26.0,30.5,1
20.0,26.58535911316184,20.0,27.5,1
22.0,28.298624489327196,22.0,28.5,1
22.0,28.062639051058017,22.0,28.5,1
18.0,26.145700983688823,20.0,27.5,1
21.0,28.020805727009524,22.0,28.5,1
22.0,27.513219852258537,22.0,28.5,1
19.0,26.000904490523713,20.0,27.5,1
24.0,28.354366522244064,24.0,29.5,1
18.0,25.962870684796922,20.0,27.5,1
26.0,29.85098669695003,26.0,30.5,1
24.0,29.576813322476706,26.0,30.5,1
22.0,28.457918570622095,22.0,28.5,1
24.0,28.74352347218686,24.0,29.5,1
26.0,30.47377602213254,26.0,30.5,1
28.0,30.18645242736947,26.0,30.5,0
24.0,30.53059408655891,26.0,30.5,0
26.0,30.067525505510766,26.0,30.5,1
23.0,28.234818534215613,24.0,29.5,1
20.0,26.75915342037745,20.0,27.5,1
28.0,30.086835927303213,26.0,30.5,0
26.0,30.126947967591924,26.0,30.5,1
25.0,28.636651524502565,26.0,30.5,1
24.0,29.424103178770686,24.0,29.5,1
26.0,30.38404479870418,26.0,30.5,1
28.0,30.520028246030947,26.0,30.5,0
20.0,26.928678225450962,20.0,27.5,1
26.0,29.03706628348981,26.0,30.5,1
26.0,29.712625033890127,26.0,30.5,1
24.0,28.808764715540562,24.0,29.5,1
18.0,25.682995676916725,20.0,27.5,1
22.0,27.712861512395676,22.0,28.5,1
25.0,30.619590490143747,26.0,30.5,0
25.0,29.269633255212305,26.0,30.5,1
24.0,29.303836775281024,24.0,29.5,1
22.0,28.471884589918453,22.0,28.5,1
25.0,28.540359631786046,26.0,30.5,1
24.0,29.2343265546038,24.0,29.5,1
19.0,25.90132328597278,20.0,27.5,1
26.0,29.70355041401654,26.0,30.5,1
24.0,29.92113314127068,26.0,30.5,1
24.0,28.366750315780216,24.0,29.5,1
24.0,29.246197876966367,24.0,29.5,1
27.0,29.952734862681783,26.0,30.5,0
26.0,29.85592676838545,26.0,30.5,1
25.0,29.122293261917388,26.0,30.5,1
20.0,28.902233746773913,24.0,29.5,1
21.0,27.256145397923554,22.0,28.5,1
30.0,32.59364767678181,26.0,30.5,0
27.0,31.77748216710421,26.0,30.5,0
22.0,28.429896996018254,22.0,28.5,1
29.0,32.864701450942256,26.0,30.5,0
22.0,29.029210218357218,24.0,29.5,1
22.0,27.920289020176043,22.0,28.5,1
25.0,29.028164093286655,26.0,30.5,1
22.0,26.737930900641537,22.0,28.5,1
26.0,30.028711086589553,26.0,30.5,1
20.0,28.935098598430987,24.0,29.5,1
25.0,30.163439581658604,26.0,30.5,1
22.0,28.51917029275228,24.0,29.5,1
23.0,27.72607360707727,24.0,29.5,1
29.0,32.80091914679598,26.0,30.5,0
20.0,26.80374622870758,20.0,27.5,1
21.0,26.53196312525993,22.0,28.5,1
26.0,30.461899733181227,26.0,30.5,1
26.0,30.11940579928089,26.0,30.5,1
25.0,29.324917141839457,26.0,30.5,1
24.0,28.77428766330571,24.0,29.5,1
25.0,29.011417819675266,26.0,30.5,1
21.0,28.08868823227561,22.0,28.5,1
26.0,31.58724533419442,26.0,30.5,0
21.0,26.7027283600443,22.0,28.5,1
28.0,31.82963129008339,26.0,30.5,0
20.0,27.04471854595893,20.0,27.5,1
27.0,29.568819528878077,26.0,30.5,0
25.0,28.67183814177345,26.0,30.5,1
29.0,31.015905162710855,26.0,30.5,0
28.0,32.82557461910204,26.0,30.5,0
23.0,28.15273817236296,24.0,29.5,1
23.0,28.380493513991517,24.0,29.5,1
26.0,29.021250703368565,26.0,30.5,1
28.0,32.85391453713168,26.0,30.5,0
20.0,26.555195657595206,20.0,27.5,1
25.0,29.11384188795199,26.0,30.5,1
23.0,28.40368939010385,24.0,29.5,1
24.0,29.248471310672826,24.0,29.5,1
29.0,31.317705874118676,26.0,30.5,0
20.0,26.74165992583707,20.0,27.5,1
25.0,29.1226559419361,26.0,30.5,1
21.0,27.347904127687574,22.0,28.5,1
24.0,30.89673153801814,26.0,30.5,0
26.0,30.025034771874363,26.0,30.5,1
24.0,28.90713097307928,24.0,29.5,1
22.0,27.45688886583706,22.0,28.5,1
22.0,27.749914714331904,22.0,28.5,1
22.0,27.663625906175383,22.0,28.5,1
26.0,28.880434925194276,26.0,30.5,1
19.0,26.333321543761052,20.0,27.5,1
20.0,27.66313056704677,22.0,28.5,1
20.0,27.576377723302848,22.0,28.5,1
21.0,27.030966674464278,22.0,28.5,1
27.0,30.925940186026708,26.0,30.5,0
29.0,30.753676387949525,26.0,30.5,0
24.0,29.29044173714433,24.0,29.5,1
24.0,28.89786909122723,24.0,29.5,1
26.0,29.89412030893448,26.0,30.5,1
20.0,27.719071996512277,22.0,28.5,1
24.0,29.62047869681894,26.0,30.5,1
20.0,26.67047755682218,20.0,27.5,1
21.0,27.858742053054797,22.0,28.5,1
24.0,29.553162009111567,26.0,30.5,1
23.0,27.56403971979575,24.0,29.5,1
18.0,26.41693753674044,20.0,27.5,1
22.0,29.90467072342956,26.0,30.5,1
26.0,29.977089338969293,26.0,30.5,1
29.0,30.73175407330698,26.0,30.5,0
26.0,30.330490771951762,26.0,30.5,1
22.0,29.029295110733106,24.0,29.5,1
21.0,26.62218345882152,22.0,28.5,1
19.0,25.552302773374457,20.0,27.5,1
28.0,30.481974737251992,26.0,30.5,0
22.0,28.76524163047015,24.0,29.5,1
18.0,26.09715564391634,20.0,27.5,1
25.0,29.02863712415967,26.0,30.5,1
19.0,26.189359307522466,20.0,27.5,1
28.0,30.563921215614947,26.0,30.5,0
24.0,28.663372925626426,24.0,29.5,1
22.0,27.62590252188058,22.0,28.5,1
19.0,25.74948339553878,20.0,27.5,1
26.0,29.629159356804593,26.0,30.5,1
26.0,29.554090841616336,26.0,30.5,1
18.0,26.32494204277634,20.0,27.5,1
25.0,28.840510729326372,26.0,30.5,1
23.0,29.576598696691676,26.0,30.5,1
26.0,30.127696981163172,26.0,30.5,1
20.0,26.62321893498769,20.0,27.5,1
26.0,29.65899416746625,26.0,30.5,1
27.0,30.139544305109812,26.0,30.5,0
27.0,30.958324446153856,26.0,30.5,0
24.0,29.261056804706215,24.0,29.5,1
26.0,29.802358540044814,26.0,30.5,1
22.0,27.567600022942898,22.0,28.5,1
19.0,26.479490880147154,20.0,27.5,1
19.0,25.71230740343669,20.0,27.5,1
29.0,31.860563395932548,26.0,30.5,0
28.0,32.65430468425472,26.0,30.5,0
28.0,30.543081674225746,26.0,30.5,0
23.0,28.911144670030723,24.0,29.5,1
28.0,30.269175419578186,26.0,30.5,0
30.0,32.83915103373636,26.0,30.5,0
18.0,25.690275849465767,20.0,27.5,1
23.0,28.24895612291797,24.0,29.5,1
24.0,30.39495496927189,26.0,30.5,1
27.0,30.571444672978235,26.0,30.5,0
22.0,27.896075074637622,22.0,28.5,1
22.0,28.38654413518629,22.0,28.5,1
26.0,29.38362720609999,26.0,30.5,1
22.0,27.98344324541888,22.0,28.5,1
23.0,29.772505716111525,26.0,30.5,1
28.0,31.263341415808306,26.0,30.5,0
27.0,30.230957160424758,26.0,30.5,0
19.0,26.299329112669653,20.0,27.5,1
22.0,28.26984152585927,22.0,28.5,1
20.0,27.116507304101592,20.0,27.5,1
22.0,28.898268140845513,24.0,29.5,1
22.0,28.070251644330575,22.0,28.5,1
24.0,29.896453965450192,26.0,30.5,1
25.0,28.71374723309015,26.0,30.5,1
20.0,27.269720717827415,20.0,27.5,1
19.0,26.445753094987925,20.0,27.5,1
26.0,30.402059078154732,26.0,30.5,1
27.0,31.869303873043844,26.0,30.5,0
25.0,29.116379430408507,26.0,30.5,1
18.0,26.374529489294705,20.0,27.5,1
20.0,28.503912955624543,24.0,29.5,1
28.0,32.796213180632996,26.0,30.5,0
29.0,30.98665087586653,26.0,30.5,0
21.0,26.74339362471137,22.0,28.5,1
23.0,27.83837000995769,24.0,29.5,1
24.0,28.295805208690492,24.0,29.5,1
23.0,29.27935432258856,24.0,29.5,1
21.0,27.385722169669986,22.0,28.5,1
29.0,31.829688021801292,26.0,30.5,0
22.0,27.90521911764031,22.0,28.5,1
26.0,29.629704300052506,26.0,30.5,1
27.0,30.016115375061602,26.0,30.5,0
27.0,31.25055421582543,26.0,30.5,0
22.0,26.907911230147583,22.0,28.5,1
28.0,29.900459668739693,26.0,30.5,0
27.0,30.20185881428092,26.0,30.5,0
23.0,27.674518974284492,24.0,29.5,1
25.0,28.824674358063,26.0,30.5,1
18.0,26.476965313261474,20.0,27.5,1
24.0,28.656524638815696,24.0,29.5,1
24.0,30.369679128538095,26.0,30.5,1
26.0,29.84367537766289,26.0,30.5,1
22.0,28.81204702726774,24.0,29.5,1
30.0,30.64288444404559,26.0,30.5,0
29.0,32.94186749068415,26.0,30.5,0
22.0,28.688902970864262,24.0,29.5,1
21.0,27.273472621103103,22.0,28.5,1
21.0,27.242244457837195,22.0,28.5,1
25.0,29.515516593498738,26.0,30.5,1
18.0,25.625578895769078,20.0,27.5,1
20.0,27.366298568009768,20.0,27.5,1
25.0,29.121985177569808,26.0,30.5,1
24.0,28.784285166941192,24.0,29.5,1
24.0,28.139764140257626,24.0,29.5,1
22.0,28.65855360416995,24.0,29.5,1
22.0,28.27534429573079,22.0,28.5,1
24.0,28.650059506577698,24.0,29.5,1
25.0,29.408961027586866,26.0,30.5,1
27.0,29.57084091871051,26.0,30.5,0
29.0,32.49050235045605,26.0,30.5,0
18.0,25.974869140836812,20.0,27.5,1
24.0,27.651602605558267,24.0,29.5,1
27.0,29.537280919965475,26.0,30.5,0
23.0,28.195623008168965,24.0,29.5,1
18.0,25.94916074892997,20.0,27.5,1
18.0,25.636187874461175,20.0,27.5,1
22.0,27.969717506810525,22.0,28.5,1
27.0,30.286073809616838,26.0,30.5,0
21.0,26.530855578138492,22.0,28.5,1
20.0,28.141987427518636,22.0,28.5,1
20.0,27.477801795134837,20.0,27.5,1
26.0,30.234869220261565,26.0,30.5,1
28.0,31.92540058636579,26.0,30.5,0
27.0,30.496529218110023,26.0,30.5,0
19.0,25.68521624938551,20.0,27.5,1
20.0,28.48160978243155,22.0,28.5,1
20.0,28.3202371565664,22.0,28.5,1
20.0,26.605441156411658,20.0,27.5,1
27.0,29.598467485872597,26.0,30.5,0
24.0,29.471081455020645,24.0,29.5,1
19.0,26.289297918312894,20.0,27.5,1
24.0,29.188256289943837,24.0,29.5,1
22.0,27.815964768669534,22.0,28.5,1
26.0,30.080086189865707,26.0,30.5,1
25.0,30.30139927458278,26.0,30.5,1
20.0,28.523678945149456,24.0,29.5,1
24.0,28.472070445527535,24.0,29.5,1
20.0,26.763143119635725,20.0,27.5,1
22.0,28.37812805454175,22.0,28.5,1
20.0,27.498406671818156,20.0,27.5,1
24.0,29.214004785924658,24.0,29.5,1
26.0,31.705674540645386,26.0,30.5,0
24.0,28.647209665728823,24.0,29.5,1
20.0,27.48293141150731,20.0,27.5,1
20.0,26.665829001671923,20.0,27.5,1
23.0,27.71400716878805,24.0,29.5,1
27.0,30.34709548418003,26.0,30.5,0
29.0,32.40218238882532,26.0,30.5,0
27.0,30.29588463721334,26.0,30.5,0
24.0,29.056690028734806,24.0,29.5,1
24.0,29.2702679160152,24.0,29.5,1
25.0,28.7387119630568,26.0,30.5,1
21.0,26.916921478528227,22.0,28.5,1
21.0,27.38477815120342,22.0,28.5,1
19.0,26.2534162345156,20.0,27.5,1
28.0,31.847326471354137,26.0,30.5,0
22.0,27.76282138004288,22.0,28.5,1
26.0,29.00058271728291,26.0,30.5,1
22.0,28.240354768638763,22.0,28.5,1
28.0,30.56851253805211,26.0,30.5,0
27.0,31.594027285999122,26.0,30.5,0
27.0,30.071114140253975,26.0,30.5,0
24.0,28.855851603580756,24.0,29.5,1
23.0,27.616610142167687,24.0,29.5,1
20.0,26.54920239163329,20.0,27.5,1
20.0,26.582011965804046,20.0,27.5,1
24.0,29.35247280151438,24.0,29.5,1
19.0,25.94581120540023,20.0,27.5,1
22.0,27.617438090201244,22.0,28.5,1
29.0,31.870696849488624,26.0,30.5,0
25.0,30.70989011898566,26.0,30.5,0
26.0,30.338132085980455,26.0,30.5,1
24.0,29.307026342281556,24.0,29.5,1
25.0,28.869070423064507,26.0,30.5,1
24.0,30.462920668457457,26.0,30.5,1
22.0,29.43083543621524,24.0,29.5,1
28.0,31.56553960151176,26.0,30.5,0
21.0,26.577234779130624,22.0,28.5,1
28.0,31.304272181750488,26.0,30.5,0
24.0,28.73187809888372,24.0,29.5,1
22.0,27.78558241226864,22.0,28.5,1
28.0,31.476230893531586,26.0,30.5,0
22.0,28.558965347819885,24.0,29.5,1
24.0,29.084009134835142,24.0,29.5,1
27.0,30.101581207321733,26.0,30.5,0
27.0,31.89406685346921,26.0,30.5,0
21.0,28.224630721048214,22.0,28.5,1
27.0,29.70579422211897,26.0,30.5,0
30.0,32.82037175236346,26.0,30.5,0
22.0,27.737516735150585,22.0,28.5,1
23.0,28.34824931248864,24.0,29.5,1
26.0,30.49937648655318,26.0,30.5,1
20.0,28.84852905647339,24.0,29.5,1
19.0,25.82035109695961,20.0,27.5,1
18.0,26.03759416522589,20.0,27.5,1
28.0,30.09021643601586,26.0,30.5,0
27.0,29.65560813736238,26.0,30.5,0
21.0,28.526456942150123,24.0,29.5,1
24.0,30.752426197101503,26.0,30.5,0
25.0,29.187111113478,26.0,30.5,1
20.0,26.730445132667004,20.0,27.5,1
22.0,27.898132146025784,22.0,28.5,1
20.0,26.55153348428663,20.0,27.5,1
27.0,31.770698514459173,26.0,30.5,0
20.0,27.467208906621266,20.0,27.5,1
24.0,28.87873778650486,24.0,29.5,1
30.0,30.87785355645785,26.0,30.5,0
18.0,25.970695679332994,20.0,27.5,1
24.0,28.810661412417883,24.0,29.5,1
26.0,29.86256210395942,26.0,30.5,1
25.0,29.03448598494218,26.0,30.5,1
25.0,29.108694258798444,26.0,30.5,1
23.0,27.815788842601275,24.0,29.5,1
19.0,26.462724819645263,20.0,27.5,1
28.0,29.809605801358618,26.0,30.5,0
22.0,28.20492872072858,22.0,28.5,1
28.0,30.518047821698993,26.0,30.5,0
24.0,27.80967300659646,24.0,29.5,1
20.0,27.49002672725191,20.0,27.5,1
27.0,29.835493528651458,26.0,30.5,0
20.0,26.70646108506911,20.0,27.5,1
20.0,26.642305876940853,20.0,27.5,1
24.0,28.671489246263633,24.0,29.5,1
24.0,29.380450348781192,24.0,29.5,1
27.0,29.680081076561294,26.0,30.5,0
24.0,27.947458488812856,24.0,29.5,1
24.0,29.408968856337268,24.0,29.5,1
25.0,28.84757203453754,26.0,30.5,1
21.0,27.073115496002416,22.0,28.5,1
20.0,26.51606610653761,20.0,27.5,1
26.0,28.99643486581538,26.0,30.5,1
22.0,29.67306164666685,26.0,30.5,1
23.0,27.907705591495795,24.0,29.5,1
21.0,26.502707963746865,22.0,28.5,1
30.0,30.520049905111392,26.0,30.5,0
19.0,25.802086480368423,20.0,27.5,1
27.0,29.94909068982403,26.0,30.5,0
26.0,29.571326086716912,26.0,30.5,1
23.0,27.506106051173596,24.0,29.5,1
18.0,25.8999304859521,20.0,27.5,1
